cut_edge_id,transfer_edge_id,source_signature_class_id,target_signature_class_id,shared_active_atom_count,source_nodal_sign,target_nodal_sign,source_eigenfunction_x1e12,target_eigenfunction_x1e12,undirected_stationary_flux_x1e12,source_carrier_atom_mask,target_carrier_atom_mask
1473,6569,83,164,1,-1,1,-860433468893,106312269429,92628554,6160,526464
1474,6570,83,165,1,-1,1,-860433468893,106312269429,92628554,6160,526464
1475,6571,83,166,1,-1,1,-860433468893,106312269429,92628554,6160,526464
1476,6572,83,167,1,-1,1,-860433468893,106312269429,92628554,6160,526464
1477,6573,83,168,1,-1,1,-860433468893,106312269429,92628554,6160,526464
1478,6574,83,169,1,-1,1,-860433468893,106312269429,92628554,6160,526464
1479,6575,83,170,1,-1,1,-860433468893,106312269429,92628554,6160,526464
1480,6576,83,171,1,-1,1,-860433468893,106312269429,92628554,6160,526464
1481,6577,83,172,1,-1,1,-860433468893,106312269429,92628554,6160,526464
1482,6606,84,85,1,-1,1,-860433468893,1062963295150,19637572,6160,16
1483,6607,84,86,1,-1,1,-860433468893,1062963295150,19637572,6160,16
1484,6608,84,87,1,-1,1,-860433468893,1062963295150,19637572,6160,16
1485,6609,84,88,1,-1,1,-860433468893,1062963295150,19637572,6160,16
1486,6614,84,93,1,-1,1,-860433468893,1076857070829,83636815,6160,146
1487,6615,84,94,1,-1,1,-860433468893,1076857070829,83636815,6160,146
1488,6616,84,95,1,-1,1,-860433468893,1076857070829,83636815,6160,146
1489,6617,84,96,1,-1,1,-860433468893,1076857070829,83636815,6160,146
1490,6618,84,97,1,-1,1,-860433468893,1076857070829,83636815,6160,146
1491,6619,84,98,1,-1,1,-860433468893,1076857070829,83636815,6160,146
1492,6620,84,99,1,-1,1,-860433468893,1076857070829,83636815,6160,146
1493,6621,84,102,1,-1,1,-860433468893,1062963295150,19637572,6160,16
1494,6622,84,103,1,-1,1,-860433468893,1062963295150,19637572,6160,16
1495,6623,84,104,1,-1,1,-860433468893,1062963295150,19637572,6160,16
1496,6624,84,105,1,-1,1,-860433468893,1062963295150,19637572,6160,16
1497,6625,84,106,1,-1,1,-860433468893,687273682618,112011105,6160,524434
1498,6626,84,107,1,-1,1,-860433468893,687273682618,112011105,6160,524434
1499,6627,84,108,1,-1,1,-860433468893,687273682618,112011105,6160,524434
1500,6628,84,109,1,-1,1,-860433468893,687273682618,112011105,6160,524434
1501,6629,84,110,1,-1,1,-860433468893,687273682618,112011105,6160,524434
1502,6630,84,111,1,-1,1,-860433468893,687273682618,112011105,6160,524434
1503,6631,84,112,1,-1,1,-860433468893,687273682618,112011105,6160,524434
1504,6632,84,113,1,-1,1,-860433468893,687273682618,112011105,6160,524434
1505,6633,84,114,1,-1,1,-860433468893,687273682618,112011105,6160,524434
1506,6634,84,115,1,-1,1,-860433468893,687273682618,112011105,6160,524434
1507,6635,84,116,1,-1,1,-860433468893,687273682619,112011105,6160,524434
1508,6636,84,117,1,-1,1,-860433468893,687273682619,112011105,6160,524434
1509,6637,84,118,1,-1,1,-860433468893,687273682619,112011105,6160,524434
1510,6638,84,119,1,-1,1,-860433468893,687273682619,112011105,6160,524434
1511,6639,84,120,1,-1,1,-860433468893,687273682619,112011105,6160,524434
1512,6640,84,121,1,-1,1,-860433468893,687273682619,112011105,6160,524434
1513,6641,84,122,1,-1,1,-860433468893,687273682619,112011105,6160,524434
1514,6642,84,123,1,-1,1,-860433468893,687273682619,112011105,6160,524434
1515,6643,84,124,1,-1,1,-860433468893,687273682619,112011105,6160,524434
1516,6644,84,125,1,-1,1,-860433468893,687273682619,112011105,6160,524434
1517,6651,84,155,1,-1,1,-860433468893,106312269429,92628554,6160,526464
1518,6652,84,156,1,-1,1,-860433468893,106312269429,92628554,6160,526464
1519,6653,84,157,1,-1,1,-860433468893,106312269429,92628554,6160,526464
1520,6654,84,158,1,-1,1,-860433468893,106312269429,92628554,6160,526464
1521,6655,84,159,1,-1,1,-860433468893,106312269429,92628554,6160,526464
1522,6656,84,160,1,-1,1,-860433468893,106312269429,92628554,6160,526464
1523,6657,84,161,1,-1,1,-860433468893,106312269429,92628554,6160,526464
1524,6658,84,162,1,-1,1,-860433468893,106312269429,92628554,6160,526464
1525,6659,84,163,1,-1,1,-860433468893,106312269429,92628554,6160,526464
1526,6660,84,164,1,-1,1,-860433468893,106312269429,92628554,6160,526464
1527,6661,84,165,1,-1,1,-860433468893,106312269429,92628554,6160,526464
1528,6662,84,166,1,-1,1,-860433468893,106312269429,92628554,6160,526464
1529,6663,84,167,1,-1,1,-860433468893,106312269429,92628554,6160,526464
1530,6664,84,168,1,-1,1,-860433468893,106312269429,92628554,6160,526464
1531,6665,84,169,1,-1,1,-860433468893,106312269429,92628554,6160,526464
1532,6666,84,170,1,-1,1,-860433468893,106312269429,92628554,6160,526464
1533,6667,84,171,1,-1,1,-860433468893,106312269429,92628554,6160,526464
1534,6668,84,172,1,-1,1,-860433468893,106312269429,92628554,6160,526464
1535,6833,89,155,1,-1,1,-1156260779930,106312269429,13071656,2048,526464
1536,6834,89,156,1,-1,1,-1156260779930,106312269429,13071656,2048,526464
1537,6835,89,157,1,-1,1,-1156260779930,106312269429,13071656,2048,526464
1538,6836,89,158,1,-1,1,-1156260779930,106312269429,13071656,2048,526464
1539,6837,89,159,1,-1,1,-1156260779930,106312269429,13071656,2048,526464
1540,6838,89,160,1,-1,1,-1156260779930,106312269429,13071656,2048,526464
1541,6839,89,161,1,-1,1,-1156260779930,106312269429,13071656,2048,526464
1542,6840,89,162,1,-1,1,-1156260779930,106312269429,13071656,2048,526464
1543,6841,89,163,1,-1,1,-1156260779930,106312269429,13071656,2048,526464
1544,6842,89,164,1,-1,1,-1156260779930,106312269429,13071656,2048,526464
1545,6843,89,165,1,-1,1,-1156260779930,106312269429,13071656,2048,526464
1546,6844,89,166,1,-1,1,-1156260779930,106312269429,13071656,2048,526464
1547,6845,89,167,1,-1,1,-1156260779930,106312269429,13071656,2048,526464
1548,6846,89,168,1,-1,1,-1156260779930,106312269429,13071656,2048,526464
1549,6847,89,169,1,-1,1,-1156260779930,106312269429,13071656,2048,526464
1550,6848,89,170,1,-1,1,-1156260779930,106312269429,13071656,2048,526464
1551,6849,89,171,1,-1,1,-1156260779930,106312269429,13071656,2048,526464
1552,6850,89,172,1,-1,1,-1156260779930,106312269429,13071656,2048,526464
1553,7550,106,130,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1554,7551,106,131,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1555,7552,106,132,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1556,7553,106,133,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1557,7587,106,173,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1558,7588,106,174,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1559,7589,106,175,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1560,7590,106,176,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1561,7591,106,177,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1562,7592,106,178,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1563,7593,106,179,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1564,7594,106,180,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1565,7595,106,181,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1566,7596,106,182,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1567,7597,106,183,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1568,7598,106,197,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1569,7599,106,198,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1570,7600,106,199,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1571,7601,106,200,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1572,7602,106,201,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1573,7603,106,202,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1574,7604,106,203,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1575,7605,106,204,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1576,7606,106,205,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1577,7607,106,206,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1578,7608,106,207,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1579,7609,106,208,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1580,7610,106,209,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1581,7611,106,210,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1582,7612,106,211,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1583,7613,106,212,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1584,7614,106,213,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1585,7615,106,214,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1586,7616,106,215,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1587,7617,106,216,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1588,7618,106,217,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1589,7619,106,218,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1590,7620,106,219,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1591,7621,106,220,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1592,7622,106,221,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1593,7623,106,222,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1594,7624,106,223,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1595,7625,106,224,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1596,7626,106,225,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1597,7627,106,226,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1598,7628,106,227,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1599,7629,106,228,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1600,7630,106,229,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1601,7631,106,230,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1602,7632,106,231,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1603,7633,106,232,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1604,7656,107,130,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1605,7657,107,131,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1606,7658,107,132,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1607,7659,107,133,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1608,7693,107,173,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1609,7694,107,174,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1610,7695,107,175,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1611,7696,107,176,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1612,7697,107,177,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1613,7698,107,178,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1614,7699,107,179,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1615,7700,107,180,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1616,7701,107,181,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1617,7702,107,182,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1618,7703,107,183,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1619,7704,107,197,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1620,7705,107,198,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1621,7706,107,199,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1622,7707,107,200,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1623,7708,107,201,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1624,7709,107,202,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1625,7710,107,203,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1626,7711,107,204,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1627,7712,107,205,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1628,7713,107,206,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1629,7714,107,207,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1630,7715,107,208,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1631,7716,107,209,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1632,7717,107,210,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1633,7718,107,211,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1634,7719,107,212,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1635,7720,107,213,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1636,7721,107,214,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1637,7722,107,215,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1638,7723,107,216,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1639,7724,107,217,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1640,7725,107,218,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1641,7726,107,219,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1642,7727,107,220,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1643,7728,107,221,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1644,7729,107,222,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1645,7730,107,223,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1646,7731,107,224,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1647,7732,107,225,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1648,7733,107,226,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1649,7734,107,227,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1650,7735,107,228,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1651,7736,107,229,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1652,7737,107,230,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1653,7738,107,231,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1654,7739,107,232,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1655,7761,108,130,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1656,7762,108,131,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1657,7763,108,132,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1658,7764,108,133,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1659,7798,108,173,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1660,7799,108,174,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1661,7800,108,175,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1662,7801,108,176,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1663,7802,108,177,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1664,7803,108,178,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1665,7804,108,179,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1666,7805,108,180,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1667,7806,108,181,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1668,7807,108,182,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1669,7808,108,183,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1670,7809,108,197,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1671,7810,108,198,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1672,7811,108,199,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1673,7812,108,200,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1674,7813,108,201,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1675,7814,108,202,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1676,7815,108,203,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1677,7816,108,204,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1678,7817,108,205,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1679,7818,108,206,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1680,7819,108,207,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1681,7820,108,208,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1682,7821,108,209,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1683,7822,108,210,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1684,7823,108,211,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1685,7824,108,212,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1686,7825,108,213,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1687,7826,108,214,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1688,7827,108,215,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1689,7828,108,216,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1690,7829,108,217,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1691,7830,108,218,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1692,7831,108,219,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1693,7832,108,220,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1694,7833,108,221,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1695,7834,108,222,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1696,7835,108,223,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1697,7836,108,224,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1698,7837,108,225,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1699,7838,108,226,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1700,7839,108,227,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1701,7840,108,228,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1702,7841,108,229,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1703,7842,108,230,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1704,7843,108,231,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1705,7844,108,232,1,1,-1,687273682618,-1232297671650,103731764,524434,528384
1706,7865,109,130,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1707,7866,109,131,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1708,7867,109,132,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1709,7868,109,133,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1710,7902,109,173,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1711,7903,109,174,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1712,7904,109,175,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1713,7905,109,176,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1714,7906,109,177,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1715,7907,109,178,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1716,7908,109,179,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1717,7909,109,180,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1718,7910,109,181,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1719,7911,109,182,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1720,7912,109,183,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1721,7913,109,197,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1722,7914,109,198,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1723,7915,109,199,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1724,7916,109,200,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1725,7917,109,201,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1726,7918,109,202,1,1,-1,687273682618,-293244641042,24447310,524434,524288
1727,7919,109,203,1,1,-1,687273682618,-293244641042,24447310,524434,524288
