transfer_edge_id,source_state_id,target_state_id,edge_weight,native_transition_flag,derived_transition_flag,derived_only_transition_flag,spectral_cut_edge_flag,boundary_path_edge_flag,undirected_stationary_flux_x1e12,source_to_target_probability_x1e12,target_to_source_probability_x1e12,source_stationary_mass_x1e12,target_stationary_mass_x1e12
1756,559,572,3,1,0,0,0,0,513962652,166666666667,166666666667,1541887956,1541887956
1757,559,579,3,1,0,0,0,0,513962652,166666666667,142857142857,1541887956,1798869282
1758,559,590,3,1,0,0,0,0,513962652,166666666666,125000000000,1541887956,2055850608
1759,559,597,3,1,0,0,0,0,513962652,166666666666,250000000000,1541887956,1027925304
1760,560,561,3,1,0,0,0,0,513962652,142857142857,142857142857,1798869282,1798869282
1761,560,563,3,1,0,0,0,0,513962652,142857142857,200000000000,1798869282,1284906630
1762,560,565,3,1,0,0,0,0,513962652,142857142857,166666666667,1798869282,1541887956
1763,560,566,3,1,0,0,0,0,513962652,142857142857,38961038961,1798869282,6595854035
1764,560,571,3,1,0,0,0,0,513962652,142857142857,200000000000,1798869282,1284906630
1765,560,601,3,1,0,0,0,0,513962652,142857142857,125000000000,1798869282,2055850608
1766,561,562,3,1,0,0,0,0,513962652,142857142857,166666666667,1798869282,1541887956
1767,561,566,3,1,0,0,0,0,513962652,142857142857,38961038961,1798869282,6595854035
1768,561,569,3,1,0,0,0,0,513962652,142857142857,166666666667,1798869282,1541887956
1769,561,570,3,1,0,0,0,0,513962652,142857142857,142857142857,1798869282,1798869282
1770,561,602,3,1,0,0,0,0,513962652,142857142857,166666666667,1798869282,1541887956
1771,562,566,3,1,0,0,0,0,513962652,166666666667,38961038961,1541887956,6595854035
1772,562,569,3,1,0,0,0,0,513962652,166666666667,166666666667,1541887956,1541887956
1773,562,570,3,1,0,0,0,0,513962652,166666666666,142857142857,1541887956,1798869282
1774,562,603,3,1,0,0,0,0,513962652,166666666666,200000000000,1541887956,1284906630
1775,563,565,3,1,0,0,0,0,513962652,200000000000,166666666667,1284906630,1541887956
1776,563,566,3,1,0,0,0,0,513962652,200000000000,38961038961,1284906630,6595854035
1777,563,604,3,1,0,0,0,0,513962652,200000000000,250000000000,1284906630,1027925304
1778,564,566,3,1,0,0,0,0,513962652,333333333333,38961038961,770943978,6595854035
