basis_id,component_id,prob_num,prob_den,prob_num_digits,prob_den_digits,prob_num_mod_1000000007,prob_den_mod_1000000007,prob_num_mod_1000000009,prob_den_mod_1000000009,prob_sha256,active_owner_flag,dominant_component_flag,positive_flag
180,1,48928343619775887789951073816327666170792948848905179841385571567959509554941707270085982238998434897714160186768867312856205799755335408696118964396885903536299689597565100369901145203713678200855840365556185856198366408179960840817205579170981152,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,248,254,768505485,253126048,843379986,867253560,e84b878a0ff39b23757009773dba347430bffe0a6aff14a9d763928583d3d4f6,0,0,1
180,2,21576851256565662062542653671709591794591479472703448207164266485407196787455877047481157341690596116632162285373028116504990201489333162125289284116876193060548879579346031398819970073877027581676171187375526599439180400421344320337274325860570286843253,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,254,254,579587180,253126048,24781479,867253560,8abc0aa8d4a5536c769f8b0d09becaf63f5b0532eecadceaf8685f2e35113323,0,1,1
181,0,7163841494161617625745746349535981703272542191673182717617011159759830664973623289770826818046313177460127079225187986830242602570254400163329908550612207178547507188714969254395048451858146120946563861000511162989139606927769849820620078312470881261748,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,253,254,843885938,253126048,822351634,867253560,f78ec1547493a6a4577a50f4d25e85d5dab4a345ae47c47a5cdf39eea784c690,0,0,1
181,1,48931766488069803656064898551549847395566985202282921275158849525530435433155783779165735503337875936863738446103934176262633025384192980716790521282650989780368080600277636655053054380920804460209153187577310377118581533964726393107760017264256992,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,248,254,240905036,253126048,827889381,867253560,ce20faaff3a2af4b3effcfd0021d2d1ae4d3052055731332dc1cb2bcbfb7dd79,0,0,1
181,2,21545764319810415937737949112326573727055018635969609115363007685618434479422532903615708512316214246502752925549900287954069744452205676346434171023397186067659689526154273824975995066025794142451210016420169187833240823252960600201583299632294828435391,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,254,254,168335081,253126048,217012554,867253560,379b5b4bc1c34acc1890f5d6bd1150646cc56439667bca7aaa59bd5374bd44e3,0,1,1
182,0,7277311620237411750516552773564784716606389902932628560192823807547790463888164025861425919923317502343075334090559279072392062020088102874455123778736432272837767014748046637434625475541247955931705773652812261719992984999607261844524964641053565594967,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,253,254,612076765,253126048,385518058,867253560,8a9aa81820d1dcdcbc91d5d8f1b3327d7673b5a94f4a73ed7603ed4853ed830c,0,0,1
182,1,49108593246467985746558317998252871352455858855728016418848869743557922775569078852192233429478764037274269502979628130631540725232957453173492442380006645996390933771578386128278814428128340817290677112100785208190632273617335756146220862752181448,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,248,254,186972635,253126048,636671982,867253560,903487ebf99ba341fae5cd67cd26cbc0c938fefdeffbfdffd09e35553570a025,0,0,1
182,2,21432294016907863414785052194878324010697214035836509827692051347810256653020649754230036383941283780731704260153472120017965916094672124870836499093351863617713213677268025141186944816582645099929711022243943565627556373130383535568315374842866656177716,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,254,254,454076655,253126048,845063529,867253560,3e3317d38cd52c6cac8e513771b3b4bff1a9d2e638dfdc354f1f3c3978d8a845,0,1,1
183,0,8069077605730180978847793971781370283900498936714383826644904376898682273929300196313477717975532075802474508290063029234558351285301921942539331673677595280110742254848172678950490494936822591076541546099539246741493140984464210370877571010761259576171,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,253,254,564071795,253126048,856489877,867253560,bccd6607609b0942aad957dfcd6057ec6ac364799dfbc577b6d2c00bc9c5d08f,0,0,1
183,1,51335460235476311709036558080491918063347461311451598449557925735022248763805225559937406541895726860673565332982584361764553430511889161577865255906318664158560406319668382860433103529573884652223403972807165824137061266885816730460571183775611832,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,248,254,732867514,253126048,106093248,867253560,0e476b6ca7787e04368c7c4815c1e7fe0aa69ba22518597f7d065e4944150da2,0,0,1
183,2,20640525804548105178127848518421656204356394110452298837657940069403373378653525347631276840715956790309481686658138366899568493816753026871043886825597174298422076267695351009674347642897969019241040317070355874225440270716533318560988454122837938766128,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,254,254,956186753,253126048,904670444,867253560,29227d2f1823e88b59cb9722e22148458601c2b5ec51d0fb97bc3998ea8561d7,0,1,1
184,0,15010878072839455142829555610266113014754914609764415125095190472511593706498516541201037416714517370705783043914412912216427638768250588000499614364980818356643253985807495479938950450229132262284965733080661445997380935481770517276440343169559282095415,57419309491477043266574703053522213960349912789255988231802588008455581349663178698340628992196061523677633737027068757436977219310970921405489592729061351794393954165899686714015397141876642368404468173147735856265515097524528829497192971409565947908262,254,254,495437197,506252096,703918463,734507111,ae46b3d1f9a86a90a8d90a898a9b3edd816a4becdd61537fd46f2b8509201f86,0,0,1
184,1,43462543187943662031527892407368571272491242190885642697981412019807612761423596909123530298325010292146277372204299293957081112728523066125384179476969136555240858919471126620369207855900911824495788107821746366840934421946283628841045669530497736,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,248,254,700197751,253126048,224116257,867253560,0b7ec4b1e0aa226046a3299d93e623db5a7e87b7cef124bc806dd1581206dcaf,0,0,1
184,2,42408344493551212236421084387471286208452453197007191335422001573119948027939139309945773328420947502951266400557911436621961666380494876358857727595721579499477589698374352291823205953231798304295853448490858766775400480173914419653494946148667604817375,57419309491477043266574703053522213960349912789255988231802588008455581349663178698340628992196061523677633737027068757436977219310970921405489592729061351794393954165899686714015397141876642368404468173147735856265515097524528829497192971409565947908262,254,254,610419411,506252096,582356143,734507111,4acca21ccccc8c7b7f0549d7b9c5709228f991163b2cd4e333650e40a72d5eda,0,1,1
185,0,15113641948071762957305658986465829587470213387631793735080801692174108752988345004684134965395195476354216460027665254072513457311955477363845852136823336116567885463763403217458854759506825885045873840875955639470359236952594301093945483413427634235441,57419309491477043266574703053522213960349912789255988231802588008455581349663178698340628992196061523677633737027068757436977219310970921405489592729061351794393954165899686714015397141876642368404468173147735856265515097524528829497192971409565947908262,254,254,538754897,506252096,425937834,734507111,9fa566dd6fd96302f2565eeac628517e60367f8aaa708af1b4b8386b75d884da,0,0,1
185,1,43596722975565517380813992152139080378043678711305878277026770586947640924594959508506754059883571294460057400455996168672374348986196846625598036557263633176689954491886768563931313695311601938072229430717720035277712837546009884342242540680220928,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,248,254,767473923,253126048,193077228,867253560,6f300f2ca49528803682839f2f3dc7cad455e56ad8076269e8db3f5c7297fbe1,0,0,1
185,2,42305580349959329178234282439072080094718943314266771884965232262740298701392984503737477013292746280180828356884602591372126417250317471647950489396164901150559715322227299723019414519742425860154718187812918781355085305146259436383478803511056953230965,57419309491477043266574703053522213960349912789255988231802588008455581349663178698340628992196061523677633737027068757436977219310970921405489592729061351794393954165899686714015397141876642368404468173147735856265515097524528829497192971409565947908262,254,254,432549367,506252096,922414830,734507111,2017ff01e425bf343927d8a44fdb158dd02903422b3fa26f5813a87db781187e,0,1,1
186,0,7937702141036083219480262615268066662475917623964338056596595795956689554516329233410650550802681881852618279320197987120639419116635509130323125282864219700149512594414357269626367200999861424645236426461399070010579253761386974723461765992939801145690,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,253,254,260231192,253126048,752641568,867253560,bdfa5e1a875912557982cb562ff103a9d5e11b1aa0b98d60f0e10cb12cc108d1,0,0,1
