shell,support_mask,support_size,labels,label_count,profile,max_F,arg_t,root_count,endpoint_left_F,endpoint_right_F,exceeds_tolerance
16,97965,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,98523,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,98523,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,102180,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,102180,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,112131,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,112131,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,113148,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,113148,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,117225,10,complement:deterministic_random,1,"0,4,42,228,606,816,606,228,42,4,0,0,0",0.0,0.0,3,-43.23371972170823,-121.21488630198098,False
16,117225,10,complement:deterministic_random,1,"0,0,0,2,19,96,215,250,138,36,3,0,0,0,0,0,0",0.0,0.0,3,-121.62688259097419,-238.52963958989636,False
12,119884,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,119884,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,121779,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,121779,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,123540,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,123540,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,126315,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,126315,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,131071,17,indicator_worst_shell_16;prefix_k17,2,"0,0,0,0,0,6,82,390,810,810,390,82,6",0.0,0.0,40,-198.6693715302404,-3.9931907002458047,False
16,131071,17,indicator_worst_shell_16;prefix_k17,2,"0,0,0,0,0,0,0,0,0,25,141,267,225,85,15,1,0",0.0,0.0,3,-353.5559765021864,-43.87327788706182,False
12,131072,1,singleton_17,1,"1288,1288,0,0,0,0,0,0,0,0,0,0,0",0.0,0.0,3,-0.43778949404716805,-421.62482419847225,False
16,131072,1,singleton_17,1,"253,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0.0,0.0,3,-0.7581353733177414,-574.9810344653246,False
12,131080,2,deterministic_random,1,"616,1344,616,0,0,0,0,0,0,0,0,0,0",0.0,0.0,3,-0.9086778617529463,-386.5213062249627,False
16,131080,2,deterministic_random,1,"77,352,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0.0,0.0,3,-1.5921053396249087,-540.9536559246311,False
12,131136,2,complement:deterministic_random,1,"616,1344,616,0,0,0,0,0,0,0,0,0,0",0.0,0.0,3,-0.9086778617529463,-386.5213062249627,False
16,131136,2,complement:deterministic_random,1,"77,352,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0.0,0.0,3,-1.5921053396249087,-540.9536559246311,False
12,131328,2,complement:deterministic_random,1,"616,1344,616,0,0,0,0,0,0,0,0,0,0",0.0,0.0,3,-0.9086778617529463,-386.5213062249627,False
16,131328,2,complement:deterministic_random,1,"77,352,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0.0,0.0,3,-1.5921053396249087,-540.9536559246311,False
12,134464,5,complement:deterministic_random,1,"48,360,880,880,360,48,0,0,0,0,0,0,0",0.0,0.0,3,-2.5811029692273197,-274.5710965688333,False
16,134464,5,complement:deterministic_random,1,"1,20,120,280,260,78,0,0,0,0,0,0,0,0,0,0,0",0.0,0.0,3,-4.763082967943586,-429.7263656073953,False
12,135241,5,deterministic_random,1,"48,360,880,880,360,48,0,0,0,0,0,0,0",0.0,0.0,3,-2.5811029692273197,-274.5710965688333,False
16,135241,5,deterministic_random,1,"1,20,120,280,260,78,0,0,0,0,0,0,0,0,0,0,0",0.0,0.0,3,-4.763082967943586,-429.7263656073953,False
12,135851,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,135851,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,137227,6,deterministic_random,1,"18,180,630,920,630,180,18,0,0,0,0,0,0",0.0,0.0,3,-3.237528894617392,-236.6458551626087,False
16,137227,6,deterministic_random,1,"0,6,45,180,285,198,45,0,0,0,0,0,0,0,0,0,0",0.0,0.0,3,-42.53878572855332,-391.73498439866614,False
12,138304,5,complement:deterministic_random,1,"48,360,880,880,360,48,0,0,0,0,0,0,0",0.0,0.0,3,-2.5811029692273197,-274.5710965688333,False
16,138304,5,complement:deterministic_random,1,"1,20,120,280,260,78,0,0,0,0,0,0,0,0,0,0,0",0.0,0.0,3,-4.763082967943586,-429.7263656073953,False
12,138580,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,138580,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,140403,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,140403,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,141393,6,deterministic_random,1,"18,180,630,920,630,180,18,0,0,0,0,0,0",0.0,0.0,3,-3.237528894617392,-236.6458551626087,False
16,141393,6,deterministic_random,1,"0,6,45,180,285,198,45,0,0,0,0,0,0,0,0,0,0",0.0,0.0,3,-42.53878572855332,-391.73498439866614,False
12,142220,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,142220,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,149052,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,149052,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,149955,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,149955,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,159972,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,159972,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,163611,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,163611,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,164205,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,164205,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,164916,6,complement:deterministic_random,1,"18,180,630,920,630,180,18,0,0,0,0,0,0",0.0,0.0,3,-3.237528894617392,-236.6458551626087,False
16,164916,6,complement:deterministic_random,1,"0,6,45,180,285,198,45,0,0,0,0,0,0,0,0,0,0",0.0,0.0,3,-42.53878572855332,-391.73498439866614,False
12,166105,8,complement:deterministic_random,1,"2,32,216,608,860,608,216,32,2,0,0,0,0",0.0,0.0,3,-4.728055258015311,-160.56917217465565,False
16,166105,8,complement:deterministic_random,1,"0,0,4,32,130,256,228,96,13,0,0,0,0,0,0,0,0",0.0,0.0,3,-82.00198655141043,-315.27815411058924,False
12,167570,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,167570,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,172292,5,deterministic_random,1,"48,360,880,880,360,48,0,0,0,0,0,0,0",0.0,0.0,3,-2.5811029692273197,-274.5710965688333,False
16,172292,5,deterministic_random,1,"1,20,120,280,260,78,0,0,0,0,0,0,0,0,0,0,0",0.0,0.0,3,-4.763082967943586,-429.7263656073953,False
12,178101,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,178101,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,178250,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,178250,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,185850,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,185850,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,186885,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,186885,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,189218,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,189218,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,191709,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,191709,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,197046,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,197046,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,200265,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,200265,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,204095,12,indicator_worst_shell_12,1,"0,0,6,40,240,600,804,600,240,40,6,0,0",0.0,0.0,3,-81.90335053463652,-81.9033505346365,False
16,204095,12,indicator_worst_shell_12,1,"0,0,0,0,0,12,60,180,255,180,60,12,0,0,0,0,0",0.0,0.0,3,-198.60191768312808,-198.60191768312808,False
12,204159,13,indicator_worst_shell_12,1,"0,0,1,15,110,410,752,752,410,110,15,1,0",0.0,0.0,3,-83.1730417419268,-44.17536624990578,False
16,204159,13,indicator_worst_shell_12,1,"0,0,0,0,0,1,21,95,220,245,135,37,5,0,0,0,0",0.0,0.0,3,-200.39073331699902,-160.11772808187033,False
12,204287,14,indicator_worst_shell_12,1,"0,0,0,4,42,228,606,816,606,228,42,4,0",0.0,0.0,3,-121.21488630198094,-43.23371972170821,False
16,204287,14,indicator_worst_shell_12,1,"0,0,0,0,0,0,3,36,138,250,215,96,19,2,0,0,0",0.0,0.0,3,-238.52963958989633,-121.62688259097422,False
12,204799,15,indicator_worst_shell_12,1,"0,0,0,1,9,108,396,774,774,396,108,9,1",0.0,0.0,53,-121.96901756915388,-5.033971311749838,False
16,204799,15,indicator_worst_shell_12,1,"0,0,0,0,0,0,0,6,63,180,264,180,54,12,0,0,0",0.0,0.0,3,-276.9936082840738,-120.3870660936418,False
12,209281,7,complement:deterministic_random,1,"6,82,390,810,810,390,82,6,0,0,0,0,0",0.0,0.0,3,-3.993190700245811,-198.66937153024037,False
16,209281,7,complement:deterministic_random,1,"0,1,15,85,225,267,141,25,0,0,0,0,0,0,0,0,0",0.0,0.0,3,-43.87327788706179,-353.55597650218635,False
12,210798,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,210798,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,211089,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,211089,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,212991,16,indicator_worst_shell_12,1,"0,0,0,0,2,32,216,608,860,608,216,32,2",0.0,0.0,47,-160.56917217465562,-4.7280552580152175,False
16,212991,16,indicator_worst_shell_12,1,"0,0,0,0,0,0,0,0,13,96,228,256,130,32,4,0,0",0.0,0.0,3,-315.27815411058924,-82.00198655141037,False
12,218401,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,218401,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,219870,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,219870,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,222201,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,222201,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,224262,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,224262,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,229375,17,indicator_worst_shell_12,1,"0,0,0,0,0,6,82,390,810,810,390,82,6",0.0,0.0,40,-198.6693715302404,-3.9931907002458047,False
16,229375,17,indicator_worst_shell_12,1,"0,0,0,0,0,0,0,0,0,25,141,267,225,85,15,1,0",0.0,0.0,3,-353.5559765021864,-43.87327788706182,False
12,234096,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,234096,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,236943,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,236943,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,238760,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,238760,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,240471,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,240471,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,241737,8,complement:deterministic_random,1,"2,32,216,608,860,608,216,32,2,0,0,0,0",0.0,0.0,3,-4.728055258015311,-160.56917217465565,False
16,241737,8,complement:deterministic_random,1,"0,0,4,32,130,256,228,96,13,0,0,0,0,0,0,0,0",0.0,0.0,3,-82.00198655141043,-315.27815411058924,False
12,247527,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,247527,12,complement:w24_shell_support_w12;w24_shell_support_w12,2,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,248088,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,248088,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,250537,10,complement:deterministic_random,1,"0,4,42,228,606,816,606,228,42,4,0,0,0",0.0,0.0,3,-43.23371972170823,-121.21488630198098,False
16,250537,10,complement:deterministic_random,1,"0,0,0,2,19,96,215,250,138,36,3,0,0,0,0,0,0",0.0,0.0,3,-121.62688259097419,-238.52963958989636,False
12,258048,6,mog_row_2;w24_row_mask,2,"18,180,630,920,630,180,18,0,0,0,0,0,0",0.0,0.0,3,-3.237528894617392,-236.6458551626087,False
16,258048,6,mog_row_2;w24_row_mask,2,"0,6,45,180,285,198,45,0,0,0,0,0,0,0,0,0,0",0.0,0.0,3,-42.53878572855332,-391.73498439866614,False
12,258111,12,complement:w24_row_pair_mask;complement:w24_shell_support_w12;w24_row_pair_mask;w24_shell_support_w12,4,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,258111,12,complement:w24_row_pair_mask;complement:w24_shell_support_w12;w24_row_pair_mask;w24_shell_support_w12,4,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,262080,12,complement:w24_row_pair_mask;complement:w24_shell_support_w12;w24_row_pair_mask;w24_shell_support_w12,4,"1,0,0,0,495,0,1584,0,495,0,0,0,1",0.0,0.0,327,-3.6951100038645714,-3.6951100038645563,False
16,262080,12,complement:w24_row_pair_mask;complement:w24_shell_support_w12;w24_row_pair_mask;w24_shell_support_w12,4,"0,0,0,0,0,0,132,0,495,0,132,0,0,0,0,0,0",0.0,0.0,3,-236.20402241032969,-236.20402241032969,False
12,262143,18,complement:mog_row_3;complement:w24_row_mask;indicator_worst_shell_16;prefix_k18,4,"0,0,0,0,0,0,18,180,630,920,630,180,18",0.0,0.0,47,-236.64585516260874,-3.2375288946173555,False
16,262143,18,complement:mog_row_3;complement:w24_row_mask;indicator_worst_shell_16;prefix_k18,4,"0,0,0,0,0,0,0,0,0,0,45,198,285,180,45,6,0",0.0,0.0,3,-391.73498439866626,-42.53878572855331,False
12,262144,1,complement:deterministic_random;singleton_18,2,"1288,1288,0,0,0,0,0,0,0,0,0,0,0",0.0,0.0,3,-0.43778949404716805,-421.62482419847225,False
16,262144,1,complement:deterministic_random;singleton_18,2,"253,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",0.0,0.0,3,-0.7581353733177414,-574.9810344653246,False
12,263680,3,complement:deterministic_random,1,"280,1008,1008,280,0,0,0,0,0,0,0,0,0",0.0,0.0,3,-1.4180151283078581,-349.74255423397597,False
16,263680,3,complement:deterministic_random,1,"21,168,360,210,0,0,0,0,0,0,0,0,0,0,0,0,0",0.0,0.0,3,-2.5192281986760254,-504.64936191323943,False
12,266244,3,complement:deterministic_random,1,"280,1008,1008,280,0,0,0,0,0,0,0,0,0",0.0,0.0,3,-1.4180151283078581,-349.74255423397597,False
16,266244,3,complement:deterministic_random,1,"21,168,360,210,0,0,0,0,0,0,0,0,0,0,0,0,0",0.0,0.0,3,-2.5192281986760254,-504.64936191323943,False
12,266305,4,mog_column_0,1,"120,640,1056,640,120,0,0,0,0,0,0,0,0",0.0,0.0,3,-1.9725720036784686,-312.3159445290739,False
16,266305,4,mog_column_0,1,"5,64,240,320,130,0,0,0,0,0,0,0,0,0,0,0,0",0.0,0.0,3,-3.5639914106098907,-467.43039157311557,False
12,266366,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"0,0,448,0,1680,0,448,0,0,0,0,0,0",0.0,0.0,3,-79.31640920616026,-235.15752612280062,False
16,266366,8,complement:w24_shell_support_w16;w24_shell_support_w8,2,"1,0,0,0,280,0,448,0,30,0,0,0,0,0,0,0,0",0.0,0.0,4,-3.3882809125303135,-314.44190608638866,False
12,269481,8,complement:deterministic_random,1,"2,32,216,608,860,608,216,32,2,0,0,0,0",0.0,0.0,3,-4.728055258015311,-160.56917217465565,False
