shell,start,iter,F,grad_norm,z_std,z_max,z_min
16,35,11,-3.44548438987579e-16,4.802830891826838e-08,8.90076187762093e-09,6.780497730848418e-09,-3.1214460468933955e-08
16,36,1,-0.8027963860340495,0.9012042094708925,0.31190173465211707,0.2569291237186861,-0.9054710332257379
16,36,11,-2.041615225644514e-15,5.5014219429929624e-08,1.0195413475509388e-08,6.947518236720325e-09,-3.21672124890583e-08
16,37,1,-0.8300791888080803,0.9829600094201335,0.30375905958034966,0.2703009947911859,-0.8064588884002588
16,37,11,-1.2751195342088019e-15,5.107774147000257e-08,9.465892643060146e-09,7.124085729666966e-09,-2.7398154020766877e-08
16,38,1,-1.1798382957341418,0.9807138077807497,0.46287583472999855,0.3154343050498744,-1.8372960723335832
16,38,11,-7.571333727422391e-15,1.1339697207888899e-07,2.1015096058196647e-08,9.846782793100595e-09,-9.42550196711678e-08
16,39,1,-0.9549779459436887,1.0775915751283196,0.3172472584865112,0.2747732084044127,-0.7513621287927335
16,39,11,-1.6570756480646502e-15,5.1360579758912835e-08,9.518309108410935e-09,7.326197583734161e-09,-2.4812340750316823e-08
16,40,1,-1.5367952174427586,1.1411658015721649,0.49117402943980487,0.3422283826658009,-1.7560679752899078
16,40,11,-5.440094302970925e-15,1.1147623101253142e-07,2.0659137615094436e-08,1.0914987484466178e-08,-8.738780729269167e-08
16,41,1,-0.9121865057900962,1.1219856705687896,0.30838339003552057,0.27643309936987076,-0.9374191864984347
16,41,11,-1.817256844344939e-15,5.124668958973753e-08,9.497202672149629e-09,7.28238130917093e-09,-3.3909162748683834e-08
16,42,1,-1.0206186794602683,1.0593918545958354,0.349693342775837,0.28370807952484917,-1.1047946280633543
16,42,11,-3.5520316584592836e-15,6.274574309797956e-08,1.1628244654340411e-08,7.77947345928327e-09,-4.260668888347604e-08
16,43,1,-1.221011892665604,1.0696905964676937,0.46899339849044547,0.31651923420496464,-1.9003587742586814
16,43,11,-6.909223822072568e-15,1.180616821275099e-07,2.187957553562455e-08,9.99500541103066e-09,-9.990276852547076e-08
16,44,1,-0.553058877316075,0.9781765911067676,0.22161608350170603,0.2429921207754437,-0.6104986013676282
16,44,11,-1.7900482270201098e-15,3.318146325834664e-08,6.1492962554298405e-09,6.058528272215169e-09,-1.9400638783412772e-08
16,45,1,-1.3877550747458494,1.1491288077528998,0.4218807135088272,0.32078499679288613,-1.2529185310572313
16,45,11,-2.6426155552028717e-15,8.000399347053723e-08,1.482659966597766e-08,9.466208738516374e-09,-5.12366582632847e-08
16,46,1,-1.2317365305031154,1.07773681167094,0.39648173005914383,0.30735524846294976,-1.0821910398151846
16,46,11,-2.783612421374806e-15,7.221657132379735e-08,1.3383409173110408e-08,8.736780882597333e-09,-4.0856520824231276e-08
16,47,1,-3.3784678141354707,0.14752376603654002,1.063247115666958,0.6867364984434308,-3.0035968818684715
16,47,11,-6.625184795269864e-13,1.2082856486084976e-06,2.2392346469496997e-07,1.5394349605319916e-07,-5.196689609267904e-07
16,48,1,-2.921948127837889,0.784587689810723,1.1337592411055193,0.6019601656276845,-4.287091600963876
16,48,11,-1.4955169173376813e-13,5.750747197519776e-07,1.0657476182412529e-07,4.2003994680443015e-08,-4.7677441275015013e-07
16,49,1,-1.4409695783002592,1.0123770634214206,0.5845383896319049,0.3540475847523664,-2.4115014540535604
16,49,11,-1.3852728099841922e-14,1.7569115785210667e-07,3.255965951496335e-08,1.271511920804265e-08,-1.5051901248182984e-07
16,50,1,-1.5154763261966737,1.0746646130715625,0.5028104118615107,0.3437944949269644,-1.7367671847832042
16,50,11,-5.84960540445258e-15,1.1400758673323339e-07,2.1128256635097265e-08,1.0997464315032757e-08,-8.523431969010438e-08
16,51,1,-1.8044036067532838,1.0338538801524875,1.0613059447237079,0.4788477806656261,-4.791889207713275
16,51,11,-1.9248688211670326e-13,6.494274356265004e-07,1.2035407649065369e-07,3.190104786186987e-08,-5.747766052816632e-07
16,52,1,-2.2216292439649408,0.9930282987914457,0.7219737463267119,0.43745624202103867,-1.9938226017923593
16,52,11,-1.7897020605364347e-14,1.8790366468154061e-07,3.4822918898003844e-08,1.714050820405153e-08,-1.039648835502987e-07
16,53,1,-2.409074228972787,1.029416272288044,1.2001331253369458,0.5789807335872019,-4.335934689083704
16,53,11,-1.6206132958468346e-13,5.994371151996793e-07,1.1108967807949008e-07,3.800312428536221e-08,-4.555220392280624e-07
16,54,1,-2.7088067726046914,0.8917846264498954,0.7356242032641014,0.4803566904952865,-2.266420931843741
16,54,11,-2.4834403508372792e-14,2.3309372411364163e-07,4.3197688273232573e-08,2.551882492497575e-08,-1.512546864706324e-07
16,55,1,-2.552439501995254,0.9888891169860223,0.7116874201382274,0.46049244840187675,-2.396739721735908
16,55,11,-2.16732075689741e-14,2.1944228968178466e-07,4.0667760865546586e-08,2.2347475336827208e-08,-1.6067698225502486e-07
16,56,1,-3.3897438534008515,0.0016680124893942226,2.0031316656143536,1.395938737893773,-4.00233521225639
16,57,1,-3.409472325420338,0.021461427124325177,1.201867190078269,0.8231886715402252,-2.899176254514897
16,57,11,-1.4211338190332594e-08,0.00017693198694885968,3.2790558149721844e-05,2.3186218872459895e-05,-4.696697894010626e-05
16,57,21,2.7561916504208305e-24,4.4783958315782e-12,8.299580610993757e-13,5.870304242707239e-13,-1.1886602813152863e-12
16,58,1,-3.40883308996282,0.04465642793462291,1.1074383089855628,0.7503963069376939,-2.5130995426194267
16,58,11,-1.3291294417679058e-11,5.410965179190162e-06,1.0027784812970576e-06,7.08171765283964e-07,-1.5812861760033583e-06
16,59,1,-3.338312953593438,0.27252889889694154,1.2043143038224142,0.6982799533925699,-4.402662890866184
16,59,11,-4.4571172157756073e-13,9.88807298296634e-07,1.8324906662575626e-07,1.0492196040547255e-07,-6.967050506389141e-07
16,60,1,-2.175883029379707,1.0566585531894033,0.666395249220537,0.41385536141268187,-2.284332458762244
16,60,11,-1.7038279598136183e-14,1.8505950213556043e-07,3.4295830436298006e-08,1.701994192259022e-08,-1.39066534909014e-07
16,61,1,-3.4019532535143693,0.3775279148295499,1.1535030007875722,0.6833922517186916,-2.869114573822553
16,61,11,-1.656886670778953e-13,6.020852531582012e-07,1.115804101532172e-07,6.949683337447937e-08,-2.7712709697534716e-07
16,62,1,-2.765818407100551,0.9460648185570356,1.2498453238993477,0.6256930411526211,-4.037133448188731
16,62,11,-1.7903027943020776e-13,6.281349386758412e-07,1.1640804991088003e-07,4.442039248185013e-08,-4.0140766529720135e-07
16,63,1,-3.388642458575493,0.0004167998959082657,2.353772745938363,1.6376295412936275,-5.097317787749531
16,64,1,-2.5501987932280246,0.9580220110288976,0.8843944479116259,0.5033565488858258,-2.923633862429797
16,64,11,-4.414620302262438e-14,3.0820942916451516e-07,5.711838088901466e-08,2.564068210795641e-08,-2.1691206921342188e-07
16,65,1,-3.6978173803741416,0.5176401179978658,2.0410478771929217,1.035490967881,-5.960781101514802
16,65,11,-7.68006614301585e-13,1.3009568055343408e-06,2.410977088892832e-07,1.1080924216486146e-07,-8.930511278324094e-07
16,66,1,-3.413043242821283,0.049074155572968896,1.7503064308237501,0.9248322107636886,-7.154785210952465
16,66,11,-4.4675895995220606e-11,9.920488136751694e-06,1.838501402913811e-06,1.2453359477666343e-06,-4.9072757642659414e-06
16,67,1,-3.6415800160071257,0.5723647465787196,2.0474586197266094,1.011909812426844,-6.533888612939029
16,67,11,-9.376386724880593e-13,1.4360974143016804e-06,2.661424916784982e-07,1.079222011482102e-07,-1.0837690567777025e-06
16,68,1,-3.3882809125303197,2.3886089819708366e-15,8.599256073127075,6.066012182133488,-13.655658511803647
16,69,1,-3.1999093722249414,0.6603552819864247,1.7560092123982547,0.826389349473909,-6.456391418465211
16,69,11,-8.730850710033321e-13,1.384652951113318e-06,2.5660866344854575e-07,8.972027842986079e-08,-1.113957547789252e-06
16,70,1,-2.716413555819358,0.9197669154677568,0.6192641248039358,0.45623855253488266,-0.8905066670897381
16,70,11,-1.577958609741745e-14,1.8703885989457458e-07,3.4662648031561286e-08,2.4690236507971016e-08,-4.9788665029095654e-08
16,71,1,-3.547885228360812,0.3210257456045845,2.000566610422277,1.0141568618566845,-6.018793152173776
16,71,11,-1.6599226630197093e-12,1.9122709996834406e-06,3.5438859496557793e-07,1.8731159872900396e-07,-1.1799515870834795e-06
16,72,1,-2.248131023862225,1.0750167028490185,0.9068307698923781,0.48055438590832156,-3.6463777138576847
16,72,11,-6.691782153001594e-14,3.812107236872127e-07,7.064723106037251e-08,2.416494337199444e-08,-3.265911603157484e-07
16,73,1,-2.6373280774083208,0.9185633260218373,1.8289022736524174,0.791240685278541,-6.402244512613879
16,73,11,-9.154505029802308e-13,1.420469052690053e-06,2.632461987462215e-07,8.46544936263517e-08,-1.0263449718819864e-06
16,74,1,-3.4013594091019117,0.07092637721918157,1.131818882049639,0.7424356895871609,-3.389700712917141
16,74,11,-4.929055081268356e-12,3.2949079902715642e-06,6.106233725443028e-07,4.281287099034185e-07,-1.2150865944546645e-06
16,75,1,-2.63796882618107,0.960732350405457,0.6300055885407854,0.4506318274106623,-1.3412981085158346
16,75,11,-1.48641781625015e-14,1.7723639133764875e-07,3.284602314525751e-08,2.254293595628255e-08,-7.103259419435746e-08
16,76,1,-1.4300186396860597,0.9707654628436726,0.9049135742569587,0.41763023545533834,-4.153276052513537
16,76,11,-1.0616883422087417e-13,4.840451778420032e-07,8.970486488302377e-08,2.4036473697160413e-08,-4.289434034692824e-07
