pair_id,p5_a,p5_b,f4_a,f4_b,face_a,face_b,mask_a,mask_b,same_face_flag,same_mask_flag,joint_p0_support,joint_p1_support,joint_p2_support,joint_p3_support,joint_p4_support,joint_support_min,joint_support_max,joint_support_spread,below_single_floor_flag,support_equal_flag,joint_mult_value,eta6_preserved_flag
8180,78,108,39,54,22,26,45,51,0,0,202722336,172025984,150544384,96199424,67682304,67682304,202722336,135040032,0,0,1113587712,1
8181,78,109,39,54,22,26,45,51,0,0,523655360,650386816,524041984,728319808,669326848,523655360,728319808,204664448,0,0,2321547264,1
8182,78,110,39,55,22,26,45,51,0,0,177497088,122373440,158385664,59153664,68014080,59153664,177497088,118343424,0,0,1113587712,1
8183,78,111,39,55,22,26,45,51,0,0,417174144,372166016,609089536,476350976,661852160,372166016,661852160,289686144,0,0,2321547264,1
8184,78,112,39,56,22,26,45,51,0,0,186668976,174616544,149132288,80687872,66535424,66535424,186668976,120133552,0,0,1113587712,1
8185,78,113,39,56,22,26,45,51,0,0,411301920,667147968,446671872,659942912,706989056,411301920,706989056,295687136,0,0,2321547264,1
8186,78,114,39,57,22,26,45,51,0,0,177313472,122288160,170781184,58749824,67188736,58749824,177313472,118563648,0,0,1113587712,1
8187,78,115,39,57,22,26,45,51,0,0,350448336,302230816,665594112,469114048,650297344,302230816,665594112,363363296,0,0,2321547264,1
8188,78,116,39,58,22,26,45,51,0,0,169022048,136025600,138444544,96669312,77058048,77058048,169022048,91964000,0,0,1113587712,1
8189,78,117,39,58,22,26,45,51,0,0,335494528,503962240,411200512,794028544,847771648,335494528,847771648,512277120,0,0,2321547264,1
8190,78,118,39,59,22,26,45,51,0,0,177302944,134477792,146110720,115125888,77709312,77709312,177302944,99593632,0,0,1113587712,1
8191,78,119,39,59,22,26,45,51,0,0,349668320,392324336,523360640,860689280,790941440,349668320,860689280,511020960,0,0,2321547264,1
8192,78,120,39,60,22,26,45,51,0,0,236238464,221903744,137070592,111797248,53231616,53231616,236238464,183006848,0,0,962592768,1
8193,78,121,39,60,22,26,45,51,0,0,600230656,762935808,505362176,742252544,637100032,505362176,762935808,257573632,0,0,2321547264,1
8194,78,122,39,61,22,26,45,51,0,0,192307200,112740448,185935744,49178112,77058048,49178112,192307200,143129088,0,0,962592768,1
8195,78,123,39,61,22,26,45,51,0,0,560243840,279212928,883294976,321934080,847771648,279212928,883294976,604082048,0,0,2321547264,1
8196,78,124,39,62,22,26,45,51,0,0,240230656,179952640,174496512,46859520,48193536,46859520,240230656,193371136,0,0,962592768,1
8197,78,125,39,62,22,26,45,51,0,0,621311488,543891968,616487168,415608064,521236480,415608064,621311488,205703424,0,0,2321547264,1
8198,78,126,39,63,22,26,45,51,0,0,226022016,127715008,205162240,38198016,52758528,38198016,226022016,187824000,0,0,962592768,1
8199,78,127,39,63,22,26,45,51,0,0,630927616,304962848,790626560,237404544,610885632,237404544,790626560,553222016,0,0,2321547264,1
8200,78,128,39,64,22,26,45,51,0,0,178655040,121215488,148420096,69119232,68014080,68014080,178655040,110640960,0,0,962592768,1
8201,78,129,39,64,22,26,45,51,0,0,428447616,360892544,565617408,519823104,661852160,360892544,661852160,300959616,0,0,2321547264,1
8202,78,130,39,65,22,26,45,51,0,0,198853568,167400768,131113728,113411584,54011904,54011904,198853568,144841664,0,0,962592768,1
8203,78,131,39,65,22,26,45,51,0,0,453624896,559784384,411198464,683258112,576356864,411198464,683258112,272059648,0,0,2321547264,1
8204,78,132,39,66,22,26,45,51,0,0,236234240,183949056,136125952,85230080,48193536,48193536,236234240,188040704,0,0,1264582656,1
8205,78,133,39,66,22,26,45,51,0,0,600173568,565029888,504874496,527220736,521236480,504874496,600173568,95299072,0,0,2925527040,1
8206,78,134,39,67,22,26,45,51,0,0,230898144,130387376,169954304,59865856,66535424,59865856,230898144,171032288,0,0,1264582656,1
8207,78,135,39,67,22,26,45,51,0,0,723429568,355020320,749209344,357405440,706989056,355020320,749209344,394189024,0,0,2925527040,1
8208,78,136,39,68,22,26,45,51,0,0,278185344,179956864,201063680,47804160,53231616,47804160,278185344,230381184,0,0,1264582656,1
8209,78,137,39,68,22,26,45,51,0,0,819217408,543949056,831518976,416095744,637100032,416095744,831518976,415423232,0,0,2925527040,1
8210,78,138,39,69,22,26,45,51,0,0,317617344,169877216,205111552,47779968,53010432,47779968,317617344,269837376,0,0,1264582656,1
8211,78,139,39,69,22,26,45,51,0,0,901741632,435951456,799224320,318206464,630189312,318206464,901741632,583535168,0,0,2925527040,1
8212,78,140,39,70,22,26,45,51,0,0,228307584,146440736,185465856,61277952,67682304,61277952,228307584,167029632,0,0,1264582656,1
8213,78,141,39,70,22,26,45,51,0,0,706668416,467373760,817586240,434775552,669326848,434775552,817586240,382810688,0,0,2925527040,1
8214,78,142,39,71,22,26,45,51,0,0,259029184,208113856,143111680,86437632,48844800,48844800,259029184,210184384,0,0,1264582656,1
8215,78,143,39,71,22,26,45,51,0,0,639438912,607044416,523971264,491853056,485713920,485713920,639438912,153724992,0,0,2925527040,1
8216,79,80,39,40,22,22,45,45,1,1,595073024,379457536,575541248,343036928,445940608,343036928,595073024,252036096,0,0,1868562432,1
8217,79,81,39,40,22,22,45,45,1,1,722153472,482461696,873363456,639002624,732023296,482461696,873363456,390901760,0,0,2717908992,1
8218,79,82,39,41,22,22,45,45,1,1,599941632,555379712,538220544,427580160,442707456,427580160,599941632,172361472,0,0,1868562432,1
8219,79,83,39,41,22,22,45,45,1,1,730099712,1116682240,660162560,983517184,781497856,660162560,1116682240,456519680,0,0,2717908992,1
8220,79,84,39,42,22,22,45,45,1,1,672247808,506858496,559516672,318931424,421709440,318931424,672247808,353316384,0,0,1995964416,1
8221,79,85,39,42,22,22,45,45,1,1,894009344,802560000,789411840,587390080,636603648,587390080,894009344,306619264,0,0,2760376320,1
8222,79,86,39,43,22,22,45,45,1,1,634150912,398127616,643266560,285280448,446399584,285280448,643266560,357986112,0,0,1995964416,1
8223,79,87,39,43,22,22,45,45,1,1,854364160,529457152,1037928448,418732672,771110656,418732672,1037928448,619195776,0,0,2760376320,1
8224,79,88,39,44,22,22,45,45,1,1,800581632,401666048,612095488,278721536,425892352,278721536,800581632,521860096,0,0,1995964416,1
8225,79,89,39,44,22,22,45,45,1,1,1258373120,503408640,1025876992,383043584,654172672,383043584,1258373120,875329536,0,0,2760376320,1
8226,79,90,39,45,22,22,45,45,1,1,707926272,443882368,653583360,285234176,443894528,285234176,707926272,422692096,0,0,1995964416,1
8227,79,91,39,45,22,22,45,45,1,1,1115413248,699138176,1041036800,442007552,805130752,442007552,1115413248,673405696,0,0,2760376320,1
8228,79,92,39,46,22,22,45,45,1,1,667325440,372786688,577747584,299948032,450370048,299948032,667325440,367377408,0,0,1995964416,1
8229,79,93,39,46,22,22,45,45,1,1,961003520,443940864,880122624,419737600,729645568,419737600,961003520,541265920,0,0,2760376320,1
8230,79,94,39,47,22,22,45,45,1,1,661159936,486869312,550129664,379983232,441845248,379983232,661159936,281176704,0,0,1995964416,1
8231,79,95,39,47,22,22,45,45,1,1,946909696,854109632,736643072,725063168,750679552,725063168,946909696,221846528,0,0,2760376320,1
8232,79,96,39,48,22,26,45,51,0,0,666591936,455579840,580361984,286213376,419800576,286213376,666591936,380378560,0,0,1962934272,1
8233,79,97,39,48,22,26,45,51,0,0,1065522496,835989568,985777408,667072960,856669696,667072960,1065522496,398449536,0,0,3170893824,1
8234,79,98,39,49,22,26,45,51,0,0,625878848,395404224,607335936,274215424,424967680,274215424,625878848,351663424,0,0,1962934272,1
8235,79,99,39,49,22,26,45,51,0,0,1018262464,650175552,1177182464,554300160,947312640,554300160,1177182464,622882304,0,0,3170893824,1
8236,79,100,39,50,22,26,45,51,0,0,628355296,514168000,541704320,348213248,423966208,348213248,628355296,280142048,0,0,1962934272,1
8237,79,101,39,50,22,26,45,51,0,0,894429536,1098292288,812130816,942326016,1001145088,812130816,1098292288,286161472,0,0,3170893824,1
8238,79,102,39,51,22,26,45,51,0,0,592955872,373853600,609050240,289212416,448665088,289212416,609050240,319837824,0,0,1962934272,1
8239,79,103,39,51,22,26,45,51,0,0,850802416,546218976,1354613632,666462336,1161897216,546218976,1354613632,808394656,0,0,3170893824,1
8240,79,104,39,52,22,26,45,51,0,0,586193088,422572672,532122368,348263936,423714304,348263936,586193088,237929152,0,0,1962934272,1
8241,79,105,39,52,22,26,45,51,0,0,763440928,827478272,731328896,933728256,981841408,731328896,981841408,250512512,0,0,3170893824,1
8242,79,106,39,53,22,26,45,51,0,0,580766240,373864128,552674176,313882880,438144512,313882880,580766240,266883360,0,0,1962934272,1
8243,79,107,39,53,22,26,45,51,0,0,760708896,546998992,963038400,808695808,1021253120,546998992,1021253120,474254128,0,0,3170893824,1
8244,79,108,39,54,22,26,45,51,0,0,604918816,424858240,555202304,328567552,438638080,328567552,604918816,276351264,0,0,1962934272,1
8245,79,109,39,54,22,26,45,51,0,0,925851840,903219072,928699904,960687936,1040282624,903219072,1040282624,137063552,0,0,3170893824,1
8246,79,110,39,55,22,26,45,51,0,0,579693568,375205696,563043584,291521792,438969856,291521792,579693568,288171776,0,0,1962934272,1
8247,79,111,39,55,22,26,45,51,0,0,819370624,624998272,1013747456,708719104,1032807936,624998272,1032807936,407809664,0,0,3170893824,1
8248,79,112,39,56,22,26,45,51,0,0,588865456,427448800,553790208,313056000,437491200,313056000,588865456,275809456,0,0,1962934272,1
8249,79,113,39,56,22,26,45,51,0,0,813498400,919980224,851329792,892311040,1077944832,813498400,1077944832,264446432,0,0,3170893824,1
8250,79,114,39,57,22,26,45,51,0,0,579509952,375120416,575439104,291117952,438144512,291117952,579509952,288392000,0,0,1962934272,1
8251,79,115,39,57,22,26,45,51,0,0,752644816,555063072,1070252032,701482176,1021253120,555063072,1070252032,515188960,0,0,3170893824,1
8252,79,116,39,58,22,26,45,51,0,0,571218528,388857856,543102464,329037440,448013824,329037440,571218528,242181088,0,0,1962934272,1
8253,79,117,39,58,22,26,45,51,0,0,737691008,756794496,815858432,1026396672,1218727424,737691008,1218727424,481036416,0,0,3170893824,1
8254,79,118,39,59,22,26,45,51,0,0,579499424,387310048,550768640,347494016,448665088,347494016,579499424,232005408,0,0,1962934272,1
8255,79,119,39,59,22,26,45,51,0,0,751864800,645156592,928018560,1093057408,1161897216,645156592,1161897216,516740624,0,0,3170893824,1
8256,79,120,39,60,22,26,45,51,0,0,638434944,474736000,541728512,344165376,424187392,344165376,638434944,294269568,0,0,1811939328,1
8257,79,121,39,60,22,26,45,51,0,0,1002427136,1015768064,910020096,974620672,1008055808,910020096,1015768064,105747968,0,0,3170893824,1
8258,79,122,39,61,22,26,45,51,0,0,594503680,365572704,590593664,281546240,448013824,281546240,594503680,312957440,0,0,1811939328,1
8259,79,123,39,61,22,26,45,51,0,0,962440320,532045184,1287952896,554302208,1218727424,532045184,1287952896,755907712,0,0,3170893824,1
8260,79,124,39,62,22,26,45,51,0,0,642427136,432784896,579154432,279227648,419149312,279227648,642427136,363199488,0,0,1811939328,1
8261,79,125,39,62,22,26,45,51,0,0,1023507968,796724224,1021145088,647976192,892192256,647976192,1023507968,375531776,0,0,3170893824,1
8262,79,126,39,63,22,26,45,51,0,0,628218496,380547264,609820160,270566144,423714304,270566144,628218496,357652352,0,0,1811939328,1
8263,79,127,39,63,22,26,45,51,0,0,1033124096,557795104,1195284480,469772672,981841408,469772672,1195284480,725511808,0,0,3170893824,1
8264,79,128,39,64,22,26,45,51,0,0,580851520,374047744,553078016,301487360,438969856,301487360,580851520,279364160,0,0,1811939328,1
8265,79,129,39,64,22,26,45,51,0,0,830644096,613724800,970275328,752191232,1032807936,613724800,1032807936,419083136,0,0,3170893824,1
8266,79,130,39,65,22,26,45,51,0,0,601050048,420233024,535771648,345779712,424967680,345779712,601050048,255270336,0,0,1811939328,1
8267,79,131,39,65,22,26,45,51,0,0,855821376,812616640,815856384,915626240,947312640,812616640,947312640,134696000,0,0,3170893824,1
8268,79,132,39,66,22,26,45,51,0,0,638430720,436781312,540783872,317598208,419149312,317598208,638430720,320832512,0,0,2113929216,1
8269,79,133,39,66,22,26,45,51,0,0,1002370048,817862144,909532416,759588864,892192256,759588864,1002370048,242781184,0,0,3774873600,1
8270,79,134,39,67,22,26,45,51,0,0,633094624,383219632,574612224,292233984,437491200,292233984,633094624,340860640,0,0,2113929216,1
8271,79,135,39,67,22,26,45,51,0,0,1125626048,607852576,1153867264,589773568,1077944832,589773568,1153867264,564093696,0,0,3774873600,1
8272,79,136,39,68,22,26,45,51,0,0,680381824,432789120,605721600,280172288,424187392,280172288,680381824,400209536,0,0,2113929216,1
8273,79,137,39,68,22,26,45,51,0,0,1221413888,796781312,1236176896,648463872,1008055808,648463872,1236176896,587713024,0,0,3774873600,1
8274,79,138,39,69,22,26,45,51,0,0,719813824,422709472,609769472,280148096,423966208,280148096,719813824,439665728,0,0,2113929216,1
8275,79,139,39,69,22,26,45,51,0,0,1303938112,688783712,1203882240,550574592,1001145088,550574592,1303938112,753363520,0,0,3774873600,1
8276,79,140,39,70,22,26,45,51,0,0,630504064,399272992,590123776,293646080,438638080,293646080,630504064,336857984,0,0,2113929216,1
8277,79,141,39,70,22,26,45,51,0,0,1108864896,720206016,1222244160,667143680,1040282624,667143680,1222244160,555100480,0,0,3774873600,1
8278,79,142,39,71,22,26,45,51,0,0,661225664,460946112,547769600,318805760,419800576,318805760,661225664,342419904,0,0,2113929216,1
8279,79,143,39,71,22,26,45,51,0,0,1041635392,859876672,928629184,724221184,856669696,724221184,1041635392,317414208,0,0,3774873600,1
8280,80,81,40,40,22,22,45,45,1,1,213264384,169248768,403044352,459291648,369844608,169248768,459291648,290042880,0,0,1868562432,1
8281,80,82,40,41,22,22,45,45,1,1,91052544,242166784,67901440,247869184,80528768,67901440,247869184,179967744,0,0,1019215872,1
8282,80,83,40,41,22,22,45,45,1,1,221210624,803469312,189843456,803806208,419319168,189843456,803806208,613962752,0,0,1868562432,1
8283,80,84,40,42,22,22,45,45,1,1,163358720,193645568,89197568,139220448,59530752,59530752,193645568,134114816,0,0,1146617856,1
8284,80,85,40,42,22,22,45,45,1,1,385120256,489347072,319092736,407679104,274424960,274424960,489347072,214922112,0,0,1911029760,1
8285,80,86,40,43,22,22,45,45,1,1,125261824,84914688,172947456,105569472,84220896,84220896,172947456,88726560,0,0,1146617856,1
8286,80,87,40,43,22,22,45,45,1,1,345475072,216244224,567609344,239021696,408931968,216244224,567609344,351365120,0,0,1911029760,1
8287,80,88,40,44,22,22,45,45,1,1,291692544,88453120,141776384,99010560,63713664,63713664,291692544,227978880,0,0,1146617856,1
8288,80,89,40,44,22,22,45,45,1,1,749484032,190195712,555557888,203332608,291993984,190195712,749484032,559288320,0,0,1911029760,1
8289,80,90,40,45,22,22,45,45,1,1,199037184,130669440,183264256,105523200,81715840,81715840,199037184,117321344,0,0,1146617856,1
8290,80,91,40,45,22,22,45,45,1,1,606524160,385925248,570717696,262296576,442952064,262296576,606524160,344227584,0,0,1911029760,1
8291,80,92,40,46,22,22,45,45,1,1,158436352,59573760,107428480,120237056,88191360,59573760,158436352,98862592,0,0,1146617856,1
8292,80,93,40,46,22,22,45,45,1,1,452114432,130727936,409803520,240026624,367466880,130727936,452114432,321386496,0,0,1911029760,1
8293,80,94,40,47,22,22,45,45,1,1,152270848,173656384,79810560,200272256,79666560,79666560,200272256,120605696,0,0,1146617856,1
8294,80,95,40,47,22,22,45,45,1,1,438020608,540896704,266323968,545352192,388500864,266323968,545352192,279028224,0,0,1911029760,1
8295,80,96,40,48,22,26,45,51,0,0,157702848,142366912,110042880,106502400,57621888,57621888,157702848,100080960,0,0,1113587712,1
8296,80,97,40,48,22,26,45,51,0,0,556633408,522776640,515458304,487361984,494491008,487361984,556633408,69271424,0,0,2321547264,1
8297,80,98,40,49,22,26,45,51,0,0,116989760,82191296,137016832,94504448,62788992,62788992,137016832,74227840,0,0,1113587712,1
8298,80,99,40,49,22,26,45,51,0,0,509373376,336962624,706863360,374589184,585133952,336962624,706863360,369900736,0,0,2321547264,1
8299,80,100,40,50,22,26,45,51,0,0,119466208,200955072,71385216,168502272,61787520,61787520,200955072,139167552,0,0,1113587712,1
8300,80,101,40,50,22,26,45,51,0,0,385540448,785079360,341811712,762615040,638966400,341811712,785079360,443267648,0,0,2321547264,1
8301,80,102,40,51,22,26,45,51,0,0,84066784,60640672,138731136,109501440,86486400,60640672,138731136,78090464,0,0,1113587712,1
8302,80,103,40,51,22,26,45,51,0,0,341913328,233006048,884294528,486751360,799718528,233006048,884294528,651288480,0,0,2321547264,1
8303,80,104,40,52,22,26,45,51,0,0,77304000,109359744,61803264,168552960,61535616,61535616,168552960,107017344,0,0,1113587712,1
8304,80,105,40,52,22,26,45,51,0,0,254551840,514265344,261009792,754017280,619662720,254551840,754017280,499465440,0,0,2321547264,1
8305,80,106,40,53,22,26,45,51,0,0,71877152,60651200,82355072,134171904,75965824,60651200,134171904,73520704,0,0,1113587712,1
8306,80,107,40,53,22,26,45,51,0,0,251819808,233786064,492719296,628984832,659074432,233786064,659074432,425288368,0,0,2321547264,1
8307,80,108,40,54,22,26,45,51,0,0,96029728,111645312,84883200,148856576,76459392,76459392,148856576,72397184,0,0,1113587712,1
8308,80,109,40,54,22,26,45,51,0,0,416962752,590006144,458380800,780976960,678103936,416962752,780976960,364014208,0,0,2321547264,1
8309,80,110,40,55,22,26,45,51,0,0,70804480,61992768,92724480,111810816,76791168,61992768,111810816,49818048,0,0,1113587712,1
8310,80,111,40,55,22,26,45,51,0,0,310481536,311785344,543428352,529008128,670629248,310481536,670629248,360147712,0,0,2321547264,1
8311,80,112,40,56,22,26,45,51,0,0,79976368,114235872,83471104,133345024,75312512,75312512,133345024,58032512,0,0,1113587712,1
8312,80,113,40,56,22,26,45,51,0,0,304609312,606767296,381010688,712600064,715766144,304609312,715766144,411156832,0,0,2321547264,1
8313,80,114,40,57,22,26,45,51,0,0,70620864,61907488,105120000,111406976,75965824,61907488,111406976,49499488,0,0,1113587712,1
8314,80,115,40,57,22,26,45,51,0,0,243755728,241850144,599932928,521771200,659074432,241850144,659074432,417224288,0,0,2321547264,1
8315,80,116,40,58,22,26,45,51,0,0,62329440,75644928,72783360,149326464,85835136,62329440,149326464,86997024,0,0,1113587712,1
8316,80,117,40,58,22,26,45,51,0,0,228801920,443581568,345539328,846685696,856548736,228801920,856548736,627746816,0,0,2321547264,1
8317,80,118,40,59,22,26,45,51,0,0,70610336,74097120,80449536,167783040,86486400,70610336,167783040,97172704,0,0,1113587712,1
