grammar_cell_id,component_id,word_length,word_symbol_0_id,word_symbol_1_id,word_symbol_2_id,word_symbol_3_id,word_symbol_4_id,word_symbol_5_id,word_symbol_6_id,word_symbol_7_id,word_symbol_8_id,word_symbol_9_id,word_symbol_10_id,word_symbol_11_id,word_symbol_12_id,word_symbol_13_id,word_symbol_14_id,word_symbol_15_id,left_edit_radius,right_edit_radius,trace_node_count,trace_node_0_id,trace_node_1_id,trace_node_2_id,trace_node_3_id,trace_node_4_id,trace_node_5_id,trace_node_6_id,trace_node_7_id,trace_node_8_id,trace_node_9_id,trace_node_10_id,trace_node_11_id,trace_node_12_id,trace_node_13_id,trace_node_14_id,trace_node_15_id,trace_node_16_id,trace_node_17_id,trace_node_18_id,trace_node_19_id,metric_gromov_delta_twice,trace_signature_total_variation,native_repair_flag,derived_repair_flag,derived_only_flag,first_derived_span_rank,first_derived_block_symbol_0_id,first_derived_block_symbol_1_id,first_derived_block_symbol_2_id,first_derived_block_symbol_3_id,first_return_closed_path_count,normalized_tail_template_count,template_lift_count_min,template_lift_count_max,all_four_lift_flag,tail_entry_9_path_count,tail_entry_10_path_count,tail_entry_11_path_count,tail_entry_13_path_count,left_boundary_flag,right_boundary_flag,gate_word_flag
659,0,15,2,1,4,3,1,5,2,2,5,2,5,2,1,4,5,-1,99,3,14,48,42,27,28,31,32,29,39,45,39,29,28,34,44,-1,-1,-1,-1,-1,-1,2,217,1,1,0,1,3,2,1,4,28,3,8,12,0,0,12,16,0,0,0,0
660,0,14,2,1,4,3,1,5,2,2,5,5,2,1,4,5,-1,-1,3,2,13,48,42,27,28,31,32,29,39,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,217,1,1,0,1,3,2,1,4,152,9,8,20,0,60,8,24,60,0,0,0
661,0,15,2,1,4,3,1,5,2,2,5,5,2,1,4,5,2,-1,99,3,13,48,42,27,28,31,32,29,39,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,217,1,1,0,1,3,2,1,4,304,6,48,52,0,0,208,96,0,0,0,0
662,0,12,2,1,4,3,1,5,2,5,2,1,4,5,-1,-1,-1,-1,99,2,13,48,42,27,28,31,32,29,45,39,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,217,1,1,0,1,3,2,1,4,8,2,4,4,1,0,0,8,0,0,0,0
663,0,13,2,1,4,3,1,5,2,5,2,1,4,5,2,-1,-1,-1,99,3,13,48,42,27,28,31,32,29,45,39,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,217,1,1,0,1,3,2,1,4,16,4,4,4,1,0,16,0,0,0,0,0
664,0,15,2,1,4,3,1,5,2,5,2,1,5,2,1,4,5,-1,99,3,13,48,42,27,28,31,32,29,45,39,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,217,1,1,0,1,3,2,1,4,8,2,4,4,1,0,0,8,0,0,0,0
665,0,15,2,1,4,3,1,5,2,5,2,2,5,2,1,4,5,-1,99,3,13,48,42,27,28,31,32,29,45,39,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,217,1,1,0,1,3,2,1,4,28,3,8,12,0,0,12,16,0,0,0,0
666,0,14,2,1,4,3,1,5,2,5,2,5,2,1,4,5,-1,-1,99,2,15,48,42,27,28,31,32,29,45,39,45,39,29,28,34,44,-1,-1,-1,-1,-1,2,217,1,1,0,1,3,2,1,4,8,2,4,4,1,0,0,8,0,0,0,0
667,0,15,2,1,4,3,1,5,2,5,2,5,2,1,4,5,2,-1,99,3,15,48,42,27,28,31,32,29,45,39,45,39,29,28,34,44,-1,-1,-1,-1,-1,2,217,1,1,0,1,3,2,1,4,16,4,4,4,1,0,16,0,0,0,0,0
668,0,15,2,1,4,3,1,5,2,5,2,5,5,2,1,4,5,-1,99,3,14,48,42,27,28,31,32,29,45,39,45,29,28,34,44,-1,-1,-1,-1,-1,-1,2,217,1,1,0,1,3,2,1,4,28,7,4,4,1,12,4,0,12,0,0,0
669,0,13,2,1,4,3,1,5,2,5,5,2,1,4,5,-1,-1,-1,3,1,12,48,42,27,28,31,32,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,217,1,1,0,1,3,2,1,4,28,7,4,4,1,12,4,0,12,0,0,0
670,0,14,2,1,4,3,1,5,2,5,5,2,1,4,5,2,-1,-1,99,2,12,48,42,27,28,31,32,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,217,1,1,0,1,3,2,1,4,56,6,8,12,0,0,32,24,0,0,0,0
671,0,15,2,1,4,3,1,5,2,5,5,2,1,4,5,2,2,-1,99,3,12,48,42,27,28,31,32,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,217,1,1,0,1,3,2,1,4,168,12,8,20,0,0,0,48,0,0,0,0
672,0,15,2,1,4,3,1,5,2,5,5,2,1,4,5,2,5,-1,99,3,12,48,42,27,28,31,32,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,217,1,1,0,1,3,2,1,4,56,4,8,20,0,0,0,16,0,0,0,0
673,0,15,2,1,4,3,1,5,2,5,5,2,5,2,1,4,5,-1,99,3,13,48,42,27,28,31,32,29,45,39,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,217,1,1,0,1,3,2,1,4,28,3,8,12,0,0,12,16,0,0,0,0
674,0,15,2,1,4,3,1,5,4,1,2,5,5,2,1,4,5,-1,3,3,14,48,42,27,28,31,32,34,28,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,2,221,1,1,0,1,3,2,1,4,92,9,4,12,0,36,4,16,36,0,0,0
675,0,13,2,1,4,3,1,5,4,1,5,2,1,4,5,-1,-1,-1,99,3,11,48,42,27,28,31,32,34,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,179,1,1,0,1,3,2,1,4,8,2,4,4,1,0,0,8,0,0,0,0
676,0,14,2,1,4,3,1,5,4,1,5,5,2,1,4,5,-1,-1,99,3,13,48,42,27,28,31,32,34,35,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,223,1,1,0,1,3,2,1,4,28,7,4,4,1,12,4,0,12,0,0,0
677,0,14,2,1,4,3,1,5,5,1,1,5,2,1,4,5,-1,-1,99,3,12,48,42,27,28,31,32,35,25,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,219,1,1,0,1,3,2,1,4,72,2,36,36,0,0,0,72,0,0,0,0
678,0,11,2,1,4,3,1,5,5,2,1,4,5,-1,-1,-1,-1,-1,3,1,12,48,42,27,28,31,32,35,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,219,1,1,0,1,3,2,1,4,28,7,4,4,1,12,4,0,12,0,0,0
679,0,12,2,1,4,3,1,5,5,2,1,4,5,2,-1,-1,-1,-1,99,2,12,48,42,27,28,31,32,35,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,219,1,1,0,1,3,2,1,4,56,6,8,12,0,0,32,24,0,0,0,0
680,0,13,2,1,4,3,1,5,5,2,1,4,5,2,2,-1,-1,-1,99,3,12,48,42,27,28,31,32,35,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,219,1,1,0,1,3,2,1,4,168,12,8,20,0,0,0,48,0,0,0,0
681,0,13,2,1,4,3,1,5,5,2,1,4,5,2,5,-1,-1,-1,99,3,12,48,42,27,28,31,32,35,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,219,1,1,0,1,3,2,1,4,56,4,8,20,0,0,0,16,0,0,0,0
682,0,14,2,1,4,3,1,5,5,2,1,5,2,1,4,5,-1,-1,99,3,12,48,42,27,28,31,32,35,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,219,1,1,0,1,3,2,1,4,40,2,20,20,0,0,0,40,0,0,0,0
683,0,14,2,1,4,3,1,5,5,2,2,5,2,1,4,5,-1,-1,99,3,13,48,42,27,28,31,32,35,45,39,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,219,1,1,0,1,3,2,1,4,152,3,48,52,0,0,48,104,0,0,0,0
684,0,15,2,1,4,3,1,5,5,2,2,5,5,2,1,4,5,-1,99,3,14,48,42,27,28,31,32,35,45,39,45,29,28,34,44,-1,-1,-1,-1,-1,-1,2,219,1,1,0,1,3,2,1,4,748,9,48,100,0,300,52,96,300,0,0,0
685,0,13,2,1,4,3,1,5,5,2,5,2,1,4,5,-1,-1,-1,99,2,13,48,42,27,28,31,32,35,45,39,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,219,1,1,0,1,3,2,1,4,28,3,8,12,0,0,12,16,0,0,0,0
686,0,14,2,1,4,3,1,5,5,2,5,2,1,4,5,2,-1,-1,99,3,13,48,42,27,28,31,32,35,45,39,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,219,1,1,0,1,3,2,1,4,56,6,8,12,0,0,32,24,0,0,0,0
687,0,15,2,1,4,3,1,5,5,2,5,2,5,2,1,4,5,-1,99,3,15,48,42,27,28,31,32,35,45,39,45,39,29,28,34,44,-1,-1,-1,-1,-1,2,219,1,1,0,1,3,2,1,4,28,3,8,12,0,0,12,16,0,0,0,0
688,0,14,2,1,4,3,1,5,5,2,5,5,2,1,4,5,-1,-1,3,2,12,48,42,27,28,31,32,35,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,219,1,1,0,1,3,2,1,4,152,9,8,20,0,60,8,24,60,0,0,0
689,0,15,2,1,4,3,1,5,5,2,5,5,2,1,4,5,2,-1,99,3,12,48,42,27,28,31,32,35,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,219,1,1,0,1,3,2,1,4,304,6,48,52,0,0,208,96,0,0,0,0
690,0,12,2,1,4,4,1,1,4,5,2,1,4,5,-1,-1,-1,-1,99,3,8,48,42,27,28,33,24,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,72,3,24,24,0,0,0,0,72,0,0,0
691,0,12,2,1,4,4,1,1,5,5,2,1,4,5,-1,-1,-1,-1,3,2,13,48,42,27,28,33,24,25,35,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,112,7,16,16,0,48,16,0,48,0,0,0
692,0,13,2,1,4,4,1,1,5,5,2,1,4,5,2,-1,-1,-1,99,3,13,48,42,27,28,33,24,25,35,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,224,6,32,48,0,0,128,96,0,0,0,0
693,0,13,2,1,4,4,1,2,5,1,2,5,1,4,5,-1,-1,-1,99,3,9,48,42,27,28,33,28,29,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,16,1,16,16,0,0,0,0,0,0,0,0
694,0,10,2,1,4,4,1,2,5,1,4,5,-1,-1,-1,-1,-1,-1,99,3,9,48,42,27,28,33,28,29,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,16,2,8,8,0,0,0,8,0,0,0,0
695,0,14,2,1,4,4,1,2,5,1,4,5,2,1,4,5,-1,-1,99,3,9,48,42,27,28,33,28,29,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,48,3,16,16,0,0,0,0,48,0,0,0
696,0,12,2,1,4,4,5,1,4,5,2,1,4,5,-1,-1,-1,-1,3,99,8,48,42,27,28,33,53,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,18,3,6,6,0,0,0,0,18,0,0,0
697,0,13,2,1,4,4,5,1,4,5,2,2,1,4,5,-1,-1,-1,3,99,8,48,42,27,28,33,53,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,54,9,6,6,0,0,24,30,0,0,0,0
698,0,14,2,1,4,4,5,1,4,5,2,5,2,1,4,5,-1,-1,3,99,8,48,42,27,28,33,53,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,18,3,6,6,0,0,6,12,0,0,0,0
699,0,15,2,1,4,4,5,1,4,5,2,5,5,2,1,4,5,-1,3,99,8,48,42,27,28,33,53,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,90,9,6,12,0,36,6,12,36,0,0,0
700,0,15,2,1,4,4,5,2,1,1,2,5,5,2,1,4,5,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,1056,9,48,138,0,414,48,180,414,0,0,0
701,0,14,2,1,4,4,5,2,1,1,5,5,2,1,4,5,-1,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,294,7,42,42,0,126,42,0,126,0,0,0
702,0,14,2,1,4,4,5,2,1,2,1,5,2,1,4,5,-1,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,24,2,12,12,0,0,0,24,0,0,0,0
703,0,15,2,1,4,4,5,2,1,2,1,5,5,2,1,4,5,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,84,7,12,12,0,36,12,0,36,0,0,0
704,0,14,2,1,4,4,5,2,1,2,2,5,2,1,4,5,-1,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,132,3,36,48,0,0,36,96,0,0,0,0
705,0,15,2,1,4,4,5,2,1,2,2,5,5,2,1,4,5,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,624,9,36,84,0,252,48,72,252,0,0,0
706,0,14,2,1,4,4,5,2,1,2,5,1,2,1,4,5,-1,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,18,1,18,18,0,0,0,18,0,0,0,0
707,0,13,2,1,4,4,5,2,1,2,5,2,1,4,5,-1,-1,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,30,3,6,18,0,0,18,12,0,0,0,0
708,0,14,2,1,4,4,5,2,1,2,5,2,2,1,4,5,-1,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,114,9,6,18,0,0,24,90,0,0,0,0
709,0,15,2,1,4,4,5,2,1,2,5,2,5,2,1,4,5,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,30,3,6,18,0,0,18,12,0,0,0,0
710,0,14,2,1,4,4,5,2,1,2,5,5,1,1,4,5,-1,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,108,6,6,24,0,48,12,0,48,0,0,0
711,0,15,2,1,4,4,5,2,1,2,5,5,1,2,1,4,5,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,54,1,54,54,0,0,0,54,0,0,0,0
712,0,13,2,1,4,4,5,2,1,2,5,5,1,4,5,-1,-1,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,54,5,6,18,0,0,36,18,0,0,0,0
713,0,15,2,1,4,4,5,2,1,2,5,5,2,1,1,4,5,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,372,6,54,66,0,0,264,108,0,0,0,0
714,0,14,2,1,4,4,5,2,1,2,5,5,2,1,1,5,-1,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,438,21,6,24,0,168,12,90,168,0,0,0
715,0,14,2,1,4,4,5,2,1,2,5,5,2,1,2,5,-1,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,252,12,6,24,0,96,6,54,96,0,0,0
716,0,15,2,1,4,4,5,2,1,2,5,5,2,1,3,4,5,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,372,6,54,66,0,0,264,108,0,0,0,0
717,0,14,2,1,4,4,5,2,1,2,5,5,2,1,4,3,-1,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,372,18,6,24,0,144,12,72,144,0,0,0
718,0,15,2,1,4,4,5,2,1,2,5,5,2,1,4,4,5,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,558,9,54,66,0,0,396,162,0,0,0,0
719,0,14,2,1,4,4,5,2,1,2,5,5,2,1,4,5,-1,-1,2,3,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,186,9,6,24,0,72,6,36,72,0,0,0
720,0,15,2,1,4,4,5,2,1,2,5,5,2,1,4,5,2,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,372,6,54,66,0,0,264,108,0,0,0,0
721,0,15,2,1,4,4,5,2,1,2,5,5,2,1,4,5,5,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,558,9,54,66,0,0,396,162,0,0,0,0
722,0,13,2,1,4,4,5,2,1,2,5,5,2,1,5,-1,-1,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,120,10,6,18,0,0,90,30,0,0,0,0
723,0,14,2,1,4,4,5,2,1,2,5,5,2,1,5,5,-1,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,360,18,6,24,0,144,18,54,144,0,0,0
724,0,15,2,1,4,4,5,2,1,2,5,5,2,2,1,4,5,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,534,9,54,66,0,0,264,270,0,0,0,0
725,0,15,2,1,4,4,5,2,1,2,5,5,2,5,1,4,5,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,54,1,54,54,0,0,0,54,0,0,0,0
726,0,14,2,1,4,4,5,2,1,2,5,5,5,1,4,5,-1,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,162,9,6,24,0,48,12,54,48,0,0,0
727,0,15,2,1,4,4,5,2,1,2,5,5,5,2,1,4,5,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,462,9,48,66,0,144,66,108,144,0,0,0
728,0,14,2,1,4,4,5,2,1,4,5,5,2,1,4,5,-1,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,108,6,18,18,0,54,18,36,0,0,0,0
729,0,12,2,1,4,4,5,2,1,5,2,1,4,5,-1,-1,-1,-1,3,3,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,24,2,12,12,0,0,0,24,0,0,0,0
730,0,15,2,1,4,4,5,2,1,5,2,5,5,2,1,4,5,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,84,7,12,12,0,36,12,0,36,0,0,0
731,0,13,2,1,4,4,5,2,1,5,5,2,1,4,5,-1,-1,-1,3,3,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,84,7,12,12,0,36,12,0,36,0,0,0
732,0,14,2,1,4,4,5,2,1,5,5,5,2,1,4,5,-1,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,240,9,24,36,0,72,24,72,72,0,0,0
733,0,15,2,1,4,4,5,2,2,1,2,5,5,2,1,4,5,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,642,9,30,84,0,252,30,108,252,0,0,0
734,0,13,2,1,4,4,5,2,2,1,5,2,1,4,5,-1,-1,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,48,2,24,24,0,0,0,48,0,0,0,0
735,0,14,2,1,4,4,5,2,2,1,5,5,2,1,4,5,-1,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,168,7,24,24,0,72,24,0,72,0,0,0
736,0,13,2,1,4,4,5,2,2,2,5,2,1,4,5,-1,-1,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,234,3,78,78,0,0,78,156,0,0,0,0
737,0,14,2,1,4,4,5,2,2,2,5,5,2,1,4,5,-1,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,1170,9,78,156,0,468,78,156,468,0,0,0
738,0,13,2,1,4,4,5,2,2,5,1,2,1,4,5,-1,-1,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,30,1,30,30,0,0,0,30,0,0,0,0
739,0,12,2,1,4,4,5,2,2,5,2,1,4,5,-1,-1,-1,-1,3,3,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,90,3,30,30,0,0,30,60,0,0,0,0
740,0,13,2,1,4,4,5,2,2,5,2,2,1,4,5,-1,-1,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,270,9,30,30,0,0,120,150,0,0,0,0
741,0,14,2,1,4,4,5,2,2,5,2,5,2,1,4,5,-1,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,90,3,30,30,0,0,30,60,0,0,0,0
742,0,13,2,1,4,4,5,2,2,5,5,1,1,4,5,-1,-1,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,300,6,30,60,0,120,60,0,120,0,0,0
743,0,14,2,1,4,4,5,2,2,5,5,1,2,1,4,5,-1,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,150,1,150,150,0,0,0,150,0,0,0,0
744,0,12,2,1,4,4,5,2,2,5,5,1,4,5,-1,-1,-1,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,150,5,30,30,0,0,60,90,0,0,0,0
745,0,14,2,1,4,4,5,2,2,5,5,2,1,1,4,5,-1,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,900,6,150,150,0,0,600,300,0,0,0,0
746,0,13,2,1,4,4,5,2,2,5,5,2,1,1,5,-1,-1,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,1050,21,30,60,0,420,60,150,420,0,0,0
747,0,13,2,1,4,4,5,2,2,5,5,2,1,2,5,-1,-1,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,600,12,30,60,0,240,30,90,240,0,0,0
748,0,14,2,1,4,4,5,2,2,5,5,2,1,3,4,5,-1,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,900,6,150,150,0,0,600,300,0,0,0,0
749,0,13,2,1,4,4,5,2,2,5,5,2,1,4,3,-1,-1,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,900,18,30,60,0,360,60,120,360,0,0,0
750,0,14,2,1,4,4,5,2,2,5,5,2,1,4,4,5,-1,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,1350,9,150,150,0,0,900,450,0,0,0,0
751,0,13,2,1,4,4,5,2,2,5,5,2,1,4,5,-1,-1,-1,2,3,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,450,9,30,60,0,180,30,60,180,0,0,0
752,0,14,2,1,4,4,5,2,2,5,5,2,1,4,5,2,-1,-1,3,99,7,48,42,27,28,33,53,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,0,1,1,1,3,2,1,4,900,6,150,150,0,0,600,300,0,0,0,0
